1125,オークリーダー,亜人,土,,ガーダー,115,38,46,12,8,男魔獣陸騎,女騎,農業従事,12,A,8,マナ,18,両手,盾,糧食,防備,混沌,,,,,防御布陣,12,反撃倍加,3,前進防御,0,ブロック,30,特攻防御,40,専守防衛,0,扇形無効,0,勇猛果敢,0,防御布陣,10,陸生活性,15,狂戦士化,15,ブレイダー,Lv3,オーク武術の神髄,,,,,,,,,,,,,獣闘歴英,4111,117,136,55,46,
1126,アーマートロール,亜人,土,,ガーダー,120,44,50,1,4,男魔陸騎,人樹蟲,農業従事,4,A,8,マナ,18,両手,鎧,糧食,防備,混沌,,,,,防御布陣,6,巨人狩り,25,異常耐性,0,堅守体躯,40,反撃倍加,7,パリング,40,攻撃削減,15,必殺耐性,35,必殺耐性,5,専守防衛,0,狂戦士化,25,ブレイダー,Lv3,ネオ・インパクト,,,,,,,,,,,,,邪闘巨英,4290,132,146,29,36,
1127,ギガースナイト,亜人,火,,ガーダー,120,48,55,10,7,男魔陸騎,人陸騎神,工業従事,8,A,9,マナ,19,斧槍,盾,糧食,防備,混沌,,,,,必殺増加,40,パリング,30,防御布陣,16,必殺耐性,30,堅守体躯,40,反撃倍加,8,前進防御,0,専守防衛,0,必殺耐性,5,遠隔無効,0,狂戦士化,20,ブレイダー,Lv3,ギガントスラッシュ,,,,,,,,,,,,,力陸巨英王,4290,141,158,50,43,
1128,ミルクイーン,亜人,水,,ガーダー,110,32,72,6,10,女魔獣海氷,陸炎海男,商業従事,12,B,11,マナ,21,斧槍,盾,糧食,防備,混沌,,,,,海洋活性,12,全体治癒,8,防御布陣,24,専守防衛,0,大水流陣,5,パリング,40,堅守体躯,30,必殺耐性,60,パリング,10,特攻防御,35,ブロック,30,キャスター,Lv3,ミルキー・シェル,,,,,,,,,,,,,技海幻王,3657,98,189,38,47,
1129,ガロードエスクード,亜人,風,,ガーダー,115,45,68,24,10,女魔獣樹騎,魔神,軍事従事,3,A,13,マナ,23,両手,盾,糧食,防備,混沌,,,,,樹霊活性,15,特攻防御,35,ブロック,40,専守防衛,0,防御布陣,16,十字無効,0,異常耐性,0,堅守体躯,30,必殺耐性,5,側面無効,0,戦術結界,45,ガーダー,Lv3,ライトウォール,,,,,,,,,,,,,獣信歴英帝,4111,134,189,84,50,
1130,ナラシンハジェネラル,亜人,火,,ガーダー,125,54,75,18,12,男魔獣陸炎騎,獣神樹蟲氷,軍事従事,3,B,15,マナ,25,両手,鎧,糧食,防備,混沌,,,,,必殺増加,35,巨人狩り,35,専守防衛,0,全域無効,0,防御布陣,24,堅守体躯,45,反撃倍加,9,特攻防御,35,カブト割,1,夜戦適応,0,陸生指揮,15,キャスター,Lv4,獅子王の喝采,,,,,,,,,,,,,獣闘巨王帝,4156,148,196,66,52,
1151,ガロード,亜人,風,,デストロイヤー,85,13,10,6,4,男魔獣樹,樹,農業従事,12,S,1,マナ,11,片手,鎧,糧食,進撃,混沌,,,,,側面攻撃,5,パリング,20,カブト割,25,夜戦適応,0,防御削減,8,,0,,0,,0,速度布陣,10,速度布陣,10,樹霊活性,6,ブレイダー,Lv1,ガロード・クラッシュ,,,,,,,,,,,,,獣,3251,61,53,43,38,
1152,コボルドボマー,亜人,火,,デストロイヤー,100,45,13,23,12,女魔獣樹炎,器樹獣氷,工業従事,16,S,5,マナ,15,射撃,装飾,糧食,進撃,混沌,,,,,遠隔攻撃,0,扇形攻撃,0,火炎砲弾,4,城壁崩し,50,全力攻撃,35,自爆結界,30,トレハン,18,炎霊活性,10,開幕砲弾,5,大火炎陣,8,挑発行為,0,デストロイヤー,Lv5,粉砕・爆砕・大喝采,,,,,,,,,,,,,技獣苦造,3825,141,61,86,58,
1153,グリプスフォーク,亜人,風,,デストロイヤー,110,38,34,30,7,男魔獣飛,飛海,農業従事,8,S,6,マナ,16,斧槍,鎧,糧食,進撃,混沌,,,,,奇襲警戒,16,奇襲戦法,16,必殺増加,25,カブト割,25,パリング,35,速度布陣,12,遠隔無効,0,十字攻撃,0,カブト割,1,特攻防御,30,必殺耐性,25,ランサー,Lv3,スラッシュ・ダイブ,,,,,,,,,,,,,獣空闘造,4207,123,113,103,46,
1154,ゴブリンキング,亜人,火,,デストロイヤー,110,36,48,12,10,男魔獣陸騎,人樹騎器,商業従事,16,A,7,マナ,17,斧槍,盾,糧食,進撃,混沌,,,,,攻撃布陣,20,必殺増加,25,全力攻撃,50,陸生支配,15,十字攻撃,0,反撃耐性,35,特攻防御,30,撃破金運,5,防御指揮,1,撃破金運,7,カブト割,25,キャスター,Lv3,ゴブリン王の威光,,,,,,,,,,,,,知闘信歴,3932,113,141,55,50,
1155,オークデモリッシュ,亜人,土,,デストロイヤー,115,61,19,16,6,男魔獣陸騎,女樹騎器,工業従事,12,A,7,マナ,17,斧槍,鎧,糧食,進撃,混沌,,,,,奇襲警戒,16,全力攻撃,70,特攻防御,30,カブト割,30,反撃耐性,50,堅守体躯,20,巨人狩り,15,城壁崩し,50,カブト割,1,狂戦士化,25,集約攻撃,0,ランサー,Lv2,オークぶち壊し,,,,,,,,,,,,,力闘巨凶,4111,172,72,65,41,
1156,ツインマーフォーク,亜人,水,,デストロイヤー,105,53,36,20,13,男魔海,海器樹炎,商業従事,12,A,8,マナ,18,斧槍,杖,糧食,進撃,混沌,,,,,大水流陣,5,パリング,35,イベイド,25,十字攻撃,0,確率追撃,100,カブト割,25,海洋活性,12,戦意高揚,25,カブト割,1,攻撃布陣,15,知力布陣,15,ランサー,Lv3,ユニゾンプレッシャー,,,,,,,,,,,,,技信歴賢,3753,153,113,74,58,
1157,ギガースレイダー,亜人,土,,デストロイヤー,125,74,46,28,5,女魔樹,獣樹蟲器,軍事従事,3,B,10,マナ,20,両手,斧槍,糧食,進撃,混沌,,,,,城壁崩し,100,反撃耐性,25,カブト割,30,堅守体躯,35,全力攻撃,70,扇形攻撃,0,巨人狩り,20,勇猛果敢,0,全力攻撃,5,狂戦士化,25,狂奔の牙,8,ブレイダー,Lv2,ギガホーク,,,,,,,,,,,,,力巨凶英,4156,194,130,89,36,
1158,サイクロプス,亜人,火,,デストロイヤー,125,71,30,1,2,男魔陸,人飛蟲樹,,0,A,8,マナ,18,両手,斧槍,糧食,進撃,混沌,,,,,扇形攻撃,0,必殺増加,30,堅守体躯,50,城壁崩し,50,巨人狩り,30,反撃耐性,20,全力攻撃,100,暴走攻撃,90,城壁崩し,20,暴走攻撃,5,カブト割,30,ブレイダー,Lv2,キュプロ・ハンマー,,,,,,,,,,,,,邪陸巨凶,4468,196,98,29,31,
1159,ギガースヴァンガード,亜人,火,,デストロイヤー,125,83,61,12,9,男魔陸騎,神器騎,軍事従事,3,C,15,マナ,25,斧槍,鎧,糧食,進撃,混沌,,,,,必殺耐性,25,必殺増加,25,致命必殺,50,堅守体躯,40,パリング,35,全域攻撃,0,巨人狩り,30,勇猛果敢,0,必殺増加,10,狂戦士化,25,狂奔の牙,8,ガーダー,Lv4,エスペランザ,,,,,,,,,,,,,力闘巨王帝,3843,204,156,49,42,
1160,ムスペルランダー,亜人,火,,デストロイヤー,130,88,52,18,8,魔炎夜,魔神氷超,,0,C,15,マナ,25,両手,盾,糧食,進撃,混沌,,,,,必殺増加,25,十字攻撃,0,大火炎陣,16,巨人狩り,50,炎霊支配,20,堅守体躯,40,異常耐性,0,全力攻撃,50,大術撃陣,5,火炎砲弾,8,攻勢転化,8,ブレイダー,Lv3,フレイミング・ブロー,,,,,,,,,,,,,異造凶鬼帝,3997,215,136,62,40,
1161,アルビオン,亜人,土,,デストロイヤー,125,100,68,36,7,男魔陸,飛魔神,商業従事,12,C,18,マナ,28,爪,装飾,糧食,進撃,混沌,,,,,勇猛果敢,0,カブト割,25,乾坤一擲,35,反撃耐性,90,異常耐性,0,必殺耐性,50,堅守体躯,40,全力攻撃,100,全力攻撃,5,巨人狩り,30,リカバリ,35,ランサー,Lv5,フォールストリーム,,,,,,,,,,,,,力巨英鬼尾,3843,242,171,101,38,
1162,マキシマムオーガ,亜人,火,,デストロイヤー,130,120,72,40,10,男人魔陸炎,竜魔神獣,,0,C,23,マナ,33,爪,装飾,糧食,進撃,混沌,,,,,狂奔の牙,15,集約攻撃,0,防御削減,20,カブト割,50,竜鱗守護,75,堅守体躯,40,反撃耐性,80,必殺増加,25,カブト割,1,狂戦士化,30,乾坤一擲,25,ブレイダー,Lv4,凶獣の連撃,,,,,,,,,,,,,闘凶英鬼神運,3997,285,180,110,44,
1181,ゴブリンガール,亜人,火,,ヒーラー,85,4,4,16,8,女魔陸,,医療従事,3,S,2,マナ,12,片手,道具,糧食,防備,混沌,,,,,魔族活性,6,陸生活性,6,遠隔攻撃,0,グルメ魂,1,グルメ魂,2,削減治療,0,,0,,0,全体治癒,5,標的後逸,0,グルメ魂,3,ブレイダー,Lv2,スキあり,,,,,,,,,,,,,技邪,3251,38,38,68,48,
1182,コボルドエンジニア,亜人,土,,ヒーラー,95,12,14,20,12,女魔獣樹,器,工業従事,16,S,4,マナ,14,装飾,道具,糧食,防備,混沌,,,,,城壁構築,75,全体治癒,8,遠隔攻撃,0,獣族活性,10,知力布陣,10,戦術補助,50,資源工面,20,器兵支配,12,城壁構築,20,戦意高揚,50,平等治癒,6,ヒーラー,Lv2,クイックリペアー,,,,,,,,,,,,,技知陸,3633,58,63,78,58,
1183,キャリアウーワン,亜人,土,,ヒーラー,100,16,18,18,12,女魔獣樹,,商業従事,16,S,5,マナ,15,法衣,道具,糧食,防備,混沌,,,,,獣族活性,12,全体治癒,12,遠隔攻撃,0,トレハン,12,撃破金運,5,標的後逸,0,資源工面,50,城壁構築,100,城壁構築,20,トレハン,8,撃破金運,6,ブレイダー,Lv1,うわ、貴方年収低すぎ,,,,,,,,,,,,,知獣陸信,3825,68,73,73,58,
1184,コボルドシェフ,亜人,火,,ヒーラー,95,23,16,28,9,女魔獣樹炎,,医療従事,3,S,7,マナ,17,杖,法衣,糧食,計略,混沌,,,,,大火炎陣,8,専守防衛,0,師団活性,15,樹霊活性,10,対術結界,30,戦意高揚,50,行動増加,1,グルメ魂,5,解毒治療,0,資源工面,40,グルメ魂,6,ヒーラー,Lv3,蜂蜜ホットケーキ,,,,,,,,,,,,,技信造歴,3633,86,68,98,51,
1185,コボルドメシア,亜人,光,,ヒーラー,105,24,36,24,18,女魔獣樹,,医療従事,3,A,10,マナ,20,杖,道具,糧食,防備,混沌,,,,,戦意高揚,100,戦術結界,35,樹霊活性,20,平等治癒,12,絶対治療,0,専守防衛,0,リバイブ,20,トレハン,24,絶対治療,0,トレハン,6,バリアー,6,ヒーラー,Lv3,コボルド・グレイス,,,,,,,,,,,,,知陸信賢,3753,84,113,84,70,
1186,ウジャト,亜人,風,,ヒーラー,110,43,52,46,20,女魔獣陸飛夜,,商業従事,20,B,17,マナ,27,杖,法衣,糧食,防備,混沌,,,,,運命の輪,5,リバイブ,25,全体治癒,18,解毒治療,0,絶対治療,0,専守防衛,0,飛行支配,20,トレハン,28,リカバリ,5,トレハン,6,愚者の嘘,1,ヒーラー,Lv5,ウジャトの風,,,,,,,,,,,,,空幻命使帝,3657,123,144,130,70,
1201,闇アリクイ,魔獣,闇,,ブレイダー,90,14,9,10,2,魔獣陸毒夜,女蟲,農業従事,8,S,1,マナ,11,鞭,獣装,糧食,進撃,混沌,,,,,多段攻撃,1,蟲族弱体,8,速度弱体,6,防御削減,10,毒化攻撃,10,側面攻撃,6,特攻防御,25,グルメ魂,1,毒気放射,15,蟲族弱体,6,大毒気陣,4,ブレイダー,Lv2,アント・イーター,,,,,,,,,,,,,異,3442,63,51,53,33,
1202,スキュラ,魔獣,水,,ブレイダー,95,23,18,14,7,女魔獣蟲海夜,人男男海,商業従事,12,S,3,マナ,13,鞭,法衣,糧食,進撃,混沌,,,,,攻撃削減,10,確率追撃,65,側面攻撃,10,男性弱体,10,水流放射,5,無形体躯,25,麻痺攻撃,2,速度弱体,8,側面攻撃,5,魅了攻撃,1,男性弱体,10,キャスター,Lv2,イオ・テンタクル,,,,,,,,,,,,,技獣異,3633,86,73,63,46,
1203,マンティコア,魔獣,火,,ブレイダー,110,36,30,30,10,魔獣飛毒炎夜,人獣樹蟲,魔術従事,12,S,5,マナ,15,爪,獣装,糧食,進撃,混沌,,,,,火炎放射,12,多段攻撃,2,毒化攻撃,8,必殺増加,20,城壁崩し,50,堅守体躯,25,対術結界,20,狂奔の牙,5,致命必殺,15,大毒気陣,4,炎霊活性,12,ランサー,Lv3,毒炎ブレス,,,,,,,,,,,,,力獣陸空,4207,118,103,103,53,
1204,ケルコロン,魔獣,火,,ブレイダー,105,34,28,34,7,魔獣陸炎夜,人獣神,商業従事,12,S,5,マナ,15,爪,獣装,糧食,進撃,混沌,,,,,必殺増加,15,扇形攻撃,0,側面攻撃,8,大火炎陣,4,致命必殺,35,堅守体躯,15,反撃耐性,50,多段攻撃,1,致命必殺,15,魅了攻撃,1,複数異常,0,キャスター,Lv1,わんわんお,,,,,,,,,,,,,技知獣陸,4016,113,98,113,46,
1205,オブシダンタイガー,魔獣,火,,ブレイダー,115,53,64,38,8,魔獣陸器,人樹蟲毒夜,工業従事,16,A,12,マナ,22,爪,獣装,糧食,進撃,混沌,,,,,致命必殺,55,確率追撃,100,側面攻撃,12,必殺増加,25,反撃耐性,60,特攻防御,45,武具研磨,50,砲撃反射,50,致命必殺,15,対術反射,50,狂奔の牙,12,ブレイダー,Lv3,オブシダン・クロー,,,,,,,,,,,,,獣闘凶革,4111,153,179,117,46,
1206,ラードーン,魔獣,火,,ブレイダー,125,93,70,26,10,魔竜獣陸,獣氷樹海飛,,0,C,17,マナ,27,爪,獣装,糧食,進撃,混沌,,,,,致命必殺,50,確率追撃,100,多段攻撃,2,竜鱗守護,65,堅守体躯,40,大火炎陣,12,側面攻撃,10,陸生支配,24,確率追撃,10,必殺増加,35,火炎砲弾,12,デストロイヤー,Lv5,獣竜百叩き,,,,,,,,,,,,,力陸巨命帝,3843,226,176,79,44,
1231,ラミア,魔獣,水,,ランサー,95,26,24,18,10,女魔獣海夜,人男夜,魔術従事,12,S,4,マナ,14,鞭,法衣,糧食,乱戦,混沌,,,,,魔術放射,10,複数異常,0,男性活性,12,男性弱体,12,魅了攻撃,1,貫通攻撃,0,自爆結界,15,吸血攻撃,15,術撃放射,15,確率追撃,50,師団弱体,10,ブレイダー,Lv3,ロール・ユー,,,,,,,,,,,,,力技海,3633,93,88,73,53,
1232,ケルベロス,魔獣,火,,ランサー,115,51,32,42,3,魔獣陸炎夜,人獣海神,,0,A,7,マナ,17,爪,獣装,糧食,乱戦,混沌,,,,,必殺増加,20,扇形攻撃,0,側面攻撃,10,大火炎陣,6,致命必殺,50,堅守体躯,30,炎霊活性,12,確率追撃,50,致命必殺,15,吸血攻撃,10,狂奔の牙,8,ランサー,Lv3,トリプル・バイト,,,,,,,,,,,,,獣陸闘巨,4111,148,103,127,34,
1233,シグムンド,魔獣,風,,ランサー,115,56,38,54,10,魔獣樹夜,死魔獣夜,軍事従事,3,A,8,マナ,18,爪,獣装,糧食,乱戦,混沌,,,,,必殺増加,25,リカバリ,40,十字攻撃,0,多段攻撃,2,イベイド,65,堅守体躯,25,死者弱体,25,異常耐性,0,必殺増加,10,狂戦士化,25,狂奔の牙,14,ブレイダー,Lv3,発・天狼烈爪牙,,,,,,,,,,,,,技陸幻歴,4111,160,117,156,50,
1234,タイラントイール,魔獣,水,,ランサー,120,70,47,23,4,魔獣海雷,雷獣陸海,商業従事,8,B,12,マナ,22,爪,獣装,糧食,乱戦,混沌,,,,,陸生弱体,20,複数異常,0,全域攻撃,0,大雷撃陣,12,堅守体躯,35,麻痺攻撃,2,反撃耐性,40,海洋支配,10,開幕砲弾,5,雷撃砲弾,8,強制異常,15,ブレイダー,Lv4,暴食の王,,,,,,,,,,,,,獣海凶王,3990,185,132,77,34,
1235,セルケト,魔獣,土,,ランサー,115,76,57,38,12,女神獣陸蟲毒,男女飛樹蟲,魔術従事,12,C,17,マナ,27,両手,装飾,糧食,乱戦,混沌,,,,,超強酸陣,6,死者支配,20,側面攻撃,25,十字攻撃,0,複数異常,0,虹の毒撃,15,毒性支配,20,確率追撃,80,必殺増加,10,運命改変,20,強制異常,15,ブレイダー,Lv3,ストーン・ニードル,,,,,,,,,,,,,異苦蟲命帝,3536,189,147,106,49,
1236,ダンタリオン,魔獣,闇,,ランサー,150,112,80,6,10,死神飛毒夜超,人竜死神,魔術従事,12,C,21,マナ,31,鞭,獣装,糧食,乱戦,混沌,,,,,毒性活性,30,虹の毒撃,30,全域攻撃,0,多段攻撃,2,対術障壁,100,大毒気陣,12,堅守体躯,45,異常耐性,0,開幕毒気,5,毒気砲弾,10,師団弱体,20,ランサー,Lv3,触の呼び声,,,,,,,,,,,,,邪異骸使神破,4612,268,198,36,44,
1237,ヒルディス,魔獣,土,,ランサー,150,120,108,16,7,魔獣陸毒夜超,魔獣樹竜,,0,D,23,マナ,33,爪,獣装,糧食,乱戦,混沌,,,,,巨人狩り,80,必殺増加,35,全域攻撃,0,異常耐性,0,大毒気陣,15,堅守体躯,50,樹霊弱体,50,暴走攻撃,90,開幕毒気,5,暴走攻撃,10,狂戦士化,25,ランサー,Lv5,禁獣の凶爪,,,,,,,,,,,,,巨悪凶鬼尾破,4237,271,246,54,35,
1238,テスカトリポカ,魔獣,土,,ランサー,150,125,86,75,12,神魔獣陸毒超,神獣樹海竜,魔術従事,12,D,26,マナ,36,爪,装飾,糧食,乱戦,混沌,,,,,陸生支配,60,十字攻撃,0,巨人狩り,100,側面攻撃,25,毒気砲弾,12,堅守体躯,65,確率追撃,75,必殺増加,20,カブト割,1,無効喰い,25,運命改変,25,ランサー,Lv5,呪いの狂牙,,,,,,,,,,,,,獣陸幻巨尾創,4237,282,200,177,46,
1261,チックガルダ,魔獣,風,,シューター,95,20,10,32,4,魔獣飛,陸蟲,農業従事,12,S,3,マナ,13,爪,装飾,糧食,計略,混沌,,,,,遠隔攻撃,0,標的後逸,0,師団弱体,6,女性活性,6,炎霊活性,6,,0,,0,,0,麻痺治療,0,蟲族弱体,6,リバイブ,5,キャスター,Lv2,ガルダダンス,,,,,,,,,,,,,知獣陸,3633,78,53,108,38,
1262,コカトリス,魔獣,土,,シューター,100,29,16,26,4,魔獣飛毒夜,獣樹毒蟲,農業従事,8,S,4,マナ,14,爪,獣装,糧食,計略,混沌,,,,,貫通攻撃,0,麻痺攻撃,2,複数異常,0,異常耐性,0,遠隔攻撃,0,堅守体躯,20,毒化攻撃,12,兵士運搬,0,毒気放射,15,封印攻撃,0,大毒気陣,5,ブレイダー,Lv1,ポイズン・テール,,,,,,,,,,,,,獣邪空,3825,101,68,93,38,
1263,グリフォン,魔獣,風,,シューター,105,38,22,48,5,魔獣飛夜,獣陸飛蟲,農業従事,12,S,5,マナ,15,爪,獣装,糧食,計略,混沌,,,,,遠隔攻撃,0,多段攻撃,1,イベイド,60,奇襲戦法,15,城壁崩し,50,堅守体躯,20,速度布陣,15,兵士運搬,0,速度布陣,10,側面攻撃,12,飛行活性,8,ブレイダー,Lv2,クチバシ・レイド,,,,,,,,,,,,,技知獣空,4016,123,83,148,41,
1264,カトブレパス,魔獣,土,,シューター,115,61,39,21,6,魔獣陸毒夜,人獣毒樹,魔術従事,16,A,9,マナ,19,爪,獣装,糧食,計略,混沌,,,,,毒性活性,10,複数異常,0,遠隔攻撃,0,扇形攻撃,0,虹の毒撃,7,堅守体躯,25,封印攻撃,0,大毒気陣,8,大毒気陣,5,強制異常,15,貫通攻撃,0,ブレイダー,Lv4,邪悪の瞳,,,,,,,,,,,,,邪異悪凶,4111,172,120,77,41,
1265,サンダーバード,魔獣,光,,シューター,120,72,35,64,8,魔獣雷飛,飛器海,魔術従事,12,B,13,マナ,23,爪,獣装,糧食,計略,混沌,,,,,大雷撃陣,12,麻痺攻撃,2,全域攻撃,0,複数異常,0,遠隔攻撃,0,堅守体躯,35,イベイド,70,雷霊活性,20,大術撃陣,5,雷撃砲弾,5,超雷撃陣,8,ブレイダー,Lv3,サンダーボルテックス,,,,,,,,,,,,,邪空巨使,3990,189,105,171,43,
1266,シムルグ,魔獣,風,,シューター,150,106,64,78,10,魔獣雷飛,樹蟲飛海,農業従事,8,D,23,マナ,33,爪,獣装,糧食,計略,混沌,,,,,複数異常,0,次元斬撃,15,虹の毒撃,20,多段攻撃,2,堅守体躯,40,超雷撃陣,8,イベイド,90,十字攻撃,0,イベイド,10,雷霊指揮,20,強制異常,25,キャスター,Lv5,神鳥の加護,,,,,,,,,,,,,力空巨命帝破,4237,242,154,184,41,
1291,まりもラット,魔獣,水,,キャスター,85,2,7,4,6,魔獣海樹,毒蟲,商業従事,16,S,1,マナ,11,鞭,装飾,糧食,計略,混沌,,,,,水流放射,6,専守防衛,0,海洋活性,4,麻痺治療,0,解毒治療,0,致命必殺,50,,0,,0,解毒治療,0,狂戦士化,200,遠隔攻撃,0,キャスター,Lv2,水際の窮鼠,,,,,,,,,,,,,異,3251,33,46,38,43,
1292,イビルアイ,魔獣,闇,,キャスター,90,21,9,28,12,魔飛夜,男女,魔術従事,16,S,4,マナ,14,鞭,道具,糧食,計略,混沌,,,,,挑発行為,0,麻痺攻撃,2,遠隔攻撃,0,魔術放射,15,戦術妨害,50,対術結界,25,イベイド,40,師団弱体,10,砲撃結界,10,愚者の嘘,1,側面無効,0,ランサー,Lv3,イビル・アイ,,,,,,,,,,,,,邪空苦,3442,81,51,98,58,
1293,アイスペンギン,魔獣,水,,キャスター,95,30,12,16,14,魔獣海氷,炎海,魔術従事,16,S,5,マナ,15,杖,道具,糧食,計略,混沌,,,,,扇形攻撃,0,複数異常,0,凍結攻撃,30,遠隔攻撃,0,氷撃放射,15,海洋活性,8,氷霊指揮,8,師団弱体,8,術撃放射,15,氷撃砲弾,5,対術反射,35,ブレイダー,Lv2,アイスロック,,,,,,,,,,,,,知海幻,3633,103,58,68,63,
1294,大酒虫,魔獣,火,,キャスター,120,54,48,8,5,魔獣海毒,男女毒,商業従事,20,B,10,マナ,20,爪,獣装,糧食,計略,混沌,,,,,大毒気陣,12,解毒治療,0,グルメ魂,5,致命必殺,50,師団弱体,12,堅守体躯,40,複数異常,0,毒化攻撃,12,大毒気陣,5,暴走攻撃,90,全域攻撃,0,キャスター,Lv3,飲みニケーション,,,,,,,,,,,,,海信蟲命,3990,148,134,43,36,
1295,サタナスアイ,魔獣,闇,,キャスター,110,63,24,43,16,魔飛毒夜,男女,魔術従事,16,B,13,マナ,23,鞭,装飾,糧食,計略,混沌,,,,,挑発行為,0,封印攻撃,0,遠隔攻撃,0,呪の一撃,0,大魔術陣,15,対術吸収,50,イベイド,70,師団弱体,20,バリアー,1,愚者の嘘,2,遠隔無効,0,ランサー,Lv4,サタナス・アイ,,,,,,,,,,,,,邪空悪鬼,3657,169,79,123,61,
1321,アイアンタートル,魔獣,水,,ガーダー,100,15,34,2,5,魔獣海,蟲,商業従事,8,S,4,マナ,14,盾,獣装,糧食,防備,混沌,,,,,反撃倍加,2,貫通無効,0,防御布陣,8,堅守体躯,15,パリング,30,専守防衛,0,必殺耐性,20,,0,防御布陣,10,ブロック,20,海洋活性,6,ガーダー,Lv3,アイアン・ガード,,,,,,,,,,,,,知獣海,3825,66,113,33,41,
1322,スパイクビースト,魔獣,土,,ガーダー,105,32,38,26,5,魔獣陸,獣樹蟲,軍事従事,3,A,6,マナ,16,爪,獣装,糧食,防備,混沌,,,,,専守防衛,0,防御布陣,6,反撃倍加,5,パリング,25,前進防御,0,堅守体躯,15,特攻防御,40,,0,パリング,10,狂奔の牙,10,報復の牙,10,ガーダー,Lv4,スパイク・カウンター,,,,,,,,,,,,,獣陸闘巨,3753,103,117,89,38,
1323,アルマジュエル,魔獣,闇,,ガーダー,115,21,58,4,6,女魔獣陸器,器樹蟲夜,工業従事,16,S,6,マナ,16,爪,獣装,糧食,防備,混沌,,,,,夜戦適応,0,防御布陣,14,専守防衛,0,ブロック,30,十字無効,0,堅守体躯,25,異常耐性,0,特攻防御,50,特攻防御,5,撃破金運,7,対術反射,30,ガーダー,Lv3,ジュエル・ガード,,,,,,,,,,,,,獣陸造歴,4398,81,173,38,43,
1324,スフィンクス,魔獣,風,,ガーダー,110,24,50,18,18,女魔獣飛,人男女,魔術従事,16,A,7,マナ,17,鞭,鎧,糧食,防備,混沌,,,,,大魔術陣,6,知力支配,10,専守防衛,0,防御布陣,16,封印攻撃,0,イベイド,50,堅守体躯,25,異常耐性,0,イベイド,10,師団弱体,12,愚者の嘘,1,ガーダー,Lv3,クイズアタック423,,,,,,,,,,,,,知幻巨歴,3932,84,146,70,70,
1325,ジュエルビースト,魔獣,光,,ガーダー,110,20,54,4,12,魔獣器海,人夜,商業従事,24,A,8,マナ,18,盾,獣装,糧食,防備,混沌,,,,,撃破金運,5,撃破金運,6,防御布陣,15,扇形無効,0,トレハン,20,特攻防御,40,堅守体躯,20,専守防衛,0,バリアー,1,貫通無効,0,撃破金運,7,ブレイダー,Lv2,ジュエル・コメット,,,,,,,,,,,,,獣海造賢,3932,74,156,36,55,
1326,ノーザンワルラス,魔獣,水,,ガーダー,125,45,75,14,5,魔獣海氷,炎海獣,商業従事,16,B,12,マナ,22,爪,獣装,糧食,防備,混沌,,,,,凍結攻撃,50,専守防衛,0,防御布陣,20,大氷撃陣,15,必殺耐性,60,堅守体躯,40,貫通無効,0,側面無効,0,堅守体躯,1,前進防御,0,解除攻撃,0,キャスター,Lv3,氷獣の咆哮,,,,,,,,,,,,,獣海闘王,4156,128,196,57,36,
1327,アンフィスバエナ,魔獣,闇,,ガーダー,120,63,78,16,10,魔獣毒,獣樹蟲,,0,B,14,マナ,24,爪,獣装,糧食,防備,混沌,,,,,反撃倍加,6,専守防衛,0,前進防御,0,防御布陣,16,堅守体躯,40,虹の毒撃,12,吸血攻撃,10,大毒気陣,6,大毒気陣,5,毒性活性,20,十字無効,0,ブレイダー,Lv3,デュアルベノムテイル,,,,,,,,,,,,,苦賢骸鬼,3990,169,203,61,47,
1328,アンドロマリウス,魔獣,光,,ガーダー,150,78,115,12,14,魔神飛毒超,魔死神,魔術従事,12,C,19,マナ,29,爪,鎧,糧食,防備,混沌,,,,,リカバリ,20,十字無効,0,専守防衛,0,反撃倍加,7,堅守体躯,40,特攻防御,50,防御布陣,32,致命耐性,100,バリアー,1,次元障壁,15,魔族医療,16,ランサー,Lv5,触の後光,,,,,,,,,,,,,幻凶命神破,4612,193,274,49,53,
1329,べヒモス,魔獣,土,,ガーダー,150,96,130,1,12,魔獣陸超,全,工業従事,16,D,26,マナ,36,爪,獣装,糧食,防備,混沌,,,,,必殺耐性,50,専守防衛,0,陸生支配,50,反撃倍加,12,堅守体躯,50,特攻防御,50,防御布陣,40,遠隔無効,0,防御布陣,10,必殺増加,50,範囲無効,0,ブレイダー,Lv5,神獣防壁,,,,,,,,,,,,,陸幻巨命神尾刹,4237,221,292,23,46,
1351,デスフロッグ,魔獣,水,,デストロイヤー,90,16,8,8,3,魔獣毒海,蟲女,魔術従事,8,S,1,マナ,11,鞭,獣装,糧食,進撃,混沌,,,,,大毒気陣,5,毒化攻撃,5,攻撃削減,5,防御削減,5,城壁崩し,25,毒性活性,8,防御弱体,6,,0,毒気放射,15,女性弱体,6,側面攻撃,5,ブレイダー,Lv1,毒ゲコーン,,,,,,,,,,,,,異,3442,68,48,48,36,
1352,イモザラシ,魔獣,土,,デストロイヤー,95,1,12,16,3,魔獣蟲海樹,,農業従事,12,S,3,マナ,13,爪,装飾,糧食,進撃,混沌,,,,,不殺の誓,0,全域攻撃,0,蟲族活性,5,複数異常,0,攻撃削減,5,速度削減,5,防御削減,5,,0,側面攻撃,5,遠隔攻撃,0,速度弱体,5,キャスター,Lv2,キャタピラダンス,,,,,,,,,,,,,技獣異,3633,31,58,68,36,
